Time [s],Burn Time [s],distance surface,AirDensity [kg/m3],AirPressure [kPa],AirTemprature [K],SpeedOfSound [m/s],Propellant Mass [kg],Mass [kg],Thrust [N],Fx-aero [N],Fy-aero [N],Fz-aero [N],Fx-thrust [N],Fy-thrust [N],Fz-thrust [N],Fx-gravity [N],Fy-gravity [N],Fz-gravity [N],Accx-body [m/s2],Accy-body [m/s2],Accz-body [m/s2],Gccx-body [G],Gccy-body [G],Gccz-body [G],Accx-ECI [m/s2],Accy-ECI [m/s2],Accz-ECI [m/s2],Vx-body [m/s],Vy-body [m/s],Vz-body [m/s],MachNumber [-],DynamicPressure [kPa],Vx-NED [m/s],Vy-NED [m/s],Vz-NED [m/s],Vx-ECEF [m/s],Vy-ECEF [m/s],Vz-ECEF [m/s],Vx-ECI [m/s],Vy-ECI [m/s],Vz-ECI [m/s],X-ECEF [km],Y-ECEF [km],Z-ECEF [km],X-ECI [km],Y-ECI [km],Z-ECI [km],Latitude [deg],Longitude [deg],Altitude [m],Azimuth [deg],Elvation [deg],Roll [deg],Time [s],Time of IIP [s],Latitude of IIP [deg],Longitude of IIP [deg],
289.9000,289.9000,322,0.000293,0.020687,245.815192,314.303588,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78272490,-7.37026305,-5.88861605,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.70883958,-130.82778425,589.84928520,7.67633413,-482.82146182,-363.13292115,-342.99938465,-395.26138152,-363.13292115,1301.3893677438,4922.4980709971,3927.8049118126,1197.0455098048,4948.9073130240,3927.8049118126,37.83202751,75.19119538,60438.79987258,-90.00000000,85.00000000,0.00000000,289.9000,26.8855,37.64545588,76.45289205,
290.5000,290.5000,322,0.000306,0.021713,246.792358,314.927680,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78253678,-7.37039930,-5.88868261,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.71311382,-130.79411142,595.60439759,6.47513107,-487.20495434,-366.66611232,-344.06896363,-399.68358219,-366.66611232,1301.3936132066,4922.2070630687,3927.5859721046,1196.8393892947,4948.6688295390,3927.5859721046,37.83201834,75.19031215,60083.16377077,-90.00000000,85.00000000,0.00000000,290.5000,26.4366,37.64544595,76.45477079,
291.1000,291.1000,322,0.000321,0.022796,247.779123,315.556649,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78233871,-7.37049454,-5.88871639,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.71738993,-130.76010962,601.35955957,5.27346631,-491.58836382,-370.19933373,-345.13842679,-404.10585248,-370.19933373,1301.3971378087,4921.9134250685,3927.3649124718,1196.6326270716,4948.4276927115,3927.3649124718,37.83200916,75.18942909,59724.07458504,-90.00000000,85.00000000,0.00000000,291.1000,25.9894,37.64543610,76.45664256,
291.7000,291.7000,322,0.000335,0.023940,248.775488,316.190468,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78212989,-7.37054540,-5.88871472,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.72166791,-130.72577880,607.11473776,4.07134661,-495.97166477,-373.73256490,-346.20776793,-408.52816676,-373.73256490,1301.3999412752,4921.6171570538,3927.1417329022,1196.4252232070,4948.1839025072,3927.1417329022,37.83199995,75.18854623,59361.53229552,-90.00000000,85.00000000,0.00000000,291.7000,25.5439,37.64542636,76.45850725,
292.3000,292.3000,322,0.000351,0.025149,249.781458,316.829110,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78190944,-7.37054830,-5.88867472,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.72594776,-130.69111891,612.86989609,2.86877927,-500.35482962,-377.26578372,-347.27698034,-412.95049736,-377.26578372,1301.4020233351,4921.3182590980,3926.9164333964,1196.2171777759,4947.9374589081,3926.9164333964,37.83199072,75.18766354,58995.53690317,-90.00000000,85.00000000,0.00000000,292.3000,25.1001,37.64541672,76.46036472,
292.9000,292.9000,322,0.000367,0.026425,250.797035,317.472549,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78167646,-7.37049942,-5.88859335,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.73022951,-130.65612991,618.62499559,1.66577219,-504.73782860,-380.79896629,-348.34605676,-417.37281437,-380.79896629,1301.4033837224,4921.0167312915,3926.6890139690,1196.0084908577,4947.6883619131,3926.6890139690,37.83198146,75.18678104,58626.08843145,-90.00000000,85.00000000,0.00000000,292.9000,24.6581,37.64540717,76.46221487,
293.5000,293.5000,322,0.000384,0.027773,251.822223,318.120756,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78142995,-7.37039467,-5.88846733,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.73451316,-130.62081176,624.37999419,0.46233388,-509.12062956,-384.33208681,-349.41498939,-421.79508550,-384.33208681,1301.4040221755,4920.7125737433,3926.4594746493,1195.7991625365,4947.4366115400,3926.4594746493,37.83197218,75.18589872,58253.18692812,-90.00000000,85.00000000,0.00000000,293.5000,24.2179,37.64539772,76.46405756,
294.1000,294.1000,322,0.000402,0.029198,252.857024,318.773706,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78116887,-7.37022966,-5.88829317,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.73879874,-130.58516443,630.13484653,-0.74152647,-513.50319785,-387.86511746,-350.48376979,-426.21727593,-387.86511746,1301.4039384386,4920.4057865825,3926.2278154828,1195.5891929009,4947.1822078267,3926.2278154828,37.83196288,75.18501660,57876.83246715,-90.00000000,85.00000000,0.00000000,294.1000,23.7796,37.64538837,76.46589266,
294.7000,294.7000,322,0.000421,0.030704,253.901443,319.431370,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78089208,-7.36999972,-5.88806713,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.74308623,-130.54918787,635.88950370,-1.94579893,-517.88549611,-391.39802824,-351.55238889,-430.63934811,-391.39802824,1301.4031322613,4920.0963699599,3925.9940365323,1195.3785820450,4946.9251508326,3925.9940365323,37.83195355,75.18413466,57497.02515079,-90.00000000,85.00000000,0.00000000,294.7000,23.3431,37.64537912,76.46772005,
295.3000,295.3000,322,0.000441,0.032296,254.955481,320.093722,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78059839,-7.36969986,-5.88778523,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.74737567,-130.51288206,641.64391301,-3.15047283,-522.26748409,-394.93078685,-352.62083690,-435.06126161,-394.93078685,1301.4016033996,4919.7843240493,3925.7581378793,1195.1673300685,4946.6654406407,3925.7581378793,37.83194420,75.18325292,57113.76511176,-90.00000000,85.00000000,0.00000000,295.3000,22.9085,37.64536996,76.46953957,
295.9000,295.9000,322,0.000462,0.033979,256.019142,320.760734,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.78028650,-7.36932471,-5.88744318,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.75166706,-130.47624697,647.39801774,-4.35553666,-526.64911846,-398.46335849,-353.68910331,-439.48297289,-398.46335849,1301.3993516160,4919.4696490497,3925.5201196255,1194.9554370771,4946.4030773591,3925.5201196255,37.83193483,75.18237137,56727.05251557,-90.00000000,85.00000000,0.00000000,295.9000,22.4758,37.64536091,76.47135111,
296.5000,296.5000,322,0.000485,0.035758,257.092429,321.432380,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77995505,-7.36886856,-5.88703642,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.75596042,-130.43928256,653.15175684,-5.56097804,-531.03035261,-401.99570572,-354.75717679,-443.90443507,-401.99570572,1301.3963766801,4919.1523451872,3925.2799818940,1194.7429031831,4946.1380611230,3925.2799818940,37.83192543,75.18149001,56336.88756307,-90.00000000,85.00000000,0.00000000,296.5000,22.0451,37.64535195,76.47315450,
297.1000,297.1000,322,0.000508,0.037640,258.175345,322.108632,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77960256,-7.36832531,-5.88656007,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.76025574,-130.40198881,658.90506464,-6.76678365,-535.41113639,-405.52778827,-355.82504517,-448.32559774,-405.52778827,1301.3926783695,4918.8324127166,3925.0377248315,1194.5297285059,4945.8703920969,3925.0377248315,37.83191601,75.18060886,55943.27049309,-90.00000000,85.00000000,0.00000000,297.1000,21.6164,37.64534309,76.47494961,
297.7000,297.7000,322,0.000532,0.039630,259.267892,322.789462,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77922748,-7.36768843,-5.88600892,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.76455306,-130.36436571,664.65787053,-7.97293917,-539.79141586,-409.05956285,-356.89269535,-452.74640672,-409.05956285,1301.3882564697,4918.5098519244,3924.7933486097,1194.3159131725,4945.6000704765,3924.7933486097,37.83190657,75.17972790,55546.20158536,-90.00000000,85.00000000,0.00000000,297.7000,21.1898,37.64533433,76.47673629,
298.3000,298.3000,322,0.000558,0.041735,260.370073,323.474844,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77882811,-7.36695092,-5.88537739,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.76885237,-130.32641323,670.41009865,-9.17942919,-544.17113310,-412.59098291,-357.96011328,-457.16680373,-412.59098291,1301.3831107756,4918.1846631301,3924.5468534270,1194.1014573180,4945.3270964913,3924.5468534270,37.83189710,75.17884714,55145.68116348,-90.00000000,85.00000000,0.00000000,298.3000,20.7652,37.64532566,76.47851438,
298.9000,298.9000,322,0.000586,0.043962,261.481891,324.164750,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77840266,-7.36610532,-5.88465951,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.77315370,-130.28813136,676.16166746,-10.38623716,-548.55022585,-416.12199845,-359.02728386,-461.58672620,-416.12199845,1301.3772410911,4917.8568466896,3924.2982395111,1193.8863610861,4945.0514704070,3924.2982395111,37.83188761,75.17796659,54741.70959831,-90.00000000,85.00000000,0.00000000,298.9000,20.3427,37.64531710,76.48028373,
299.5000,299.5000,322,0.000614,0.046319,262.603347,324.859154,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77794922,-7.36514366,-5.88384892,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.77745705,-130.24952009,681.91248942,-11.59334532,-552.92862725,-419.65255578,-360.09419088,-466.00610691,-419.65255578,1301.3706472309,4917.5264029973,3924.0475071206,1193.6706246301,4944.7731925282,3924.0475071206,37.83187809,75.17708624,54334.28731137,-90.00000000,85.00000000,0.00000000,299.5000,19.9225,37.64530863,76.48204417,
300.1000,300.1000,322,0.000645,0.048812,263.734445,325.558027,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77746574,-7.36405741,-5.88293880,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.78176243,-130.21057942,687.66247051,-12.80073457,-557.30626553,-423.18259725,-361.16081692,-470.42487369,-423.18259725,1301.3633290205,4917.1933324895,3923.7946565474,1193.4542481132,4944.4922632015,3923.7946565474,37.83186855,75.17620609,53923.41477865,-90.00000000,85.00000000,0.00000000,300.1000,19.5044,37.64530026,76.48379555,
300.7000,300.7000,322,0.000677,0.051452,264.875187,326.261342,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77695003,-7.36283745,-5.88192187,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.78606986,-130.17130935,693.41150986,-14.00838443,-561.68306367,-426.71206098,-362.22714332,-474.84294907,-426.71206098,1301.3552862973,4916.8576356467,3923.5396881194,1193.2372317097,4944.2086828181,3923.5396881194,37.83185899,75.17532616,53509.09253458,-90.00000000,85.00000000,0.00000000,300.7000,19.0885,37.64529199,76.48553769,
301.3000,301.3000,322,0.000710,0.054245,266.025575,326.969072,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77639975,-7.36147404,-5.88079035,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.79037934,-130.13170989,699.15949920,-15.21627290,-566.05893900,-430.24088058,-363.29315005,-479.26024995,-430.24088058,1301.3465189115,4916.5193129977,3923.2826022030,1193.0195756052,4943.9224518175,3923.2826022030,37.83184940,75.17444643,53091.32117629,-90.00000000,85.00000000,0.00000000,301.3000,18.6750,37.64528382,76.48727042,
301.9000,301.9000,322,0.000746,0.057203,267.185609,327.681190,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77581241,-7.35995675,-5.87953592,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.79469090,-130.09178105,704.90632242,-16.42437640,-570.43380288,-433.76898482,-364.35881561,-483.67668715,-433.76898482,1301.3370267269,4916.1783651223,3923.0233992058,1192.8012799979,4943.6335706909,3923.0233992058,37.83183979,75.17356692,52670.10136823,-90.00000000,85.00000000,0.00000000,301.9000,18.2637,37.64527574,76.48899356,
302.5000,302.5000,322,0.000783,0.060334,268.355294,328.397667,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77518532,-7.35827445,-5.87814968,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.79900454,-130.05152285,710.65185496,-17.63266962,-574.80756021,-437.29629732,-365.42411699,-488.09216505,-437.29629732,1301.3268096219,4915.8347926555,3922.7620795796,1192.5823450993,4943.3420399848,3922.7620795796,37.83183016,75.17268762,52245.43384701,-90.00000000,85.00000000,0.00000000,302.5000,17.8549,37.64526776,76.49070694,
303.1000,303.1000,322,0.000823,0.063650,269.534629,329.118477,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77451563,-7.35641527,-5.87662215,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.80332026,-130.01093531,716.39596329,-18.84112543,-579.18010906,-440.82273618,-366.48902948,-492.50658112,-440.82273618,1301.3158674908,4915.4885962917,3922.4986438238,1192.3627711353,4943.0478603052,3922.4986438238,37.83182050,75.17180853,51817.31942661,-90.00000000,85.00000000,0.00000000,303.1000,17.4485,37.64525988,76.49241036,
303.7000,303.7000,322,0.000864,0.067162,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77379692,-7.35435246,-5.87493198,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.80763810,-129.97001846,722.13850427,-20.04971474,-583.55134016,-444.34821362,-367.55352662,-496.91982546,-444.34821362,1301.3042002447,4915.1397767882,3922.2330924885,1192.1425583470,4942.7510323218,3922.2330924885,37.83181082,75.17092966,51385.75900401,-90.00000000,85.00000000,0.00000000,303.7000,17.0445,37.64525210,76.49410364,
304.3000,304.3000,322,0.000912,0.070891,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77297493,-7.35186100,-5.87289940,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.81195805,-129.92877236,727.87922260,-21.25838576,-587.92105858,-447.87257303,-368.61756119,-501.33170202,-447.87257303,1301.2918078170,4914.7883349868,3921.9654261916,1191.9217069960,4942.4515567890,3921.9654261916,37.83180112,75.17005101,50950.75358648,-90.00000000,85.00000000,0.00000000,304.3000,16.6431,37.64524442,76.49578658,
304.9000,304.9000,322,0.000964,0.074860,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77208902,-7.34910393,-5.87065467,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.81628013,-129.88719706,733.61785065,-22.46708420,-592.28906004,-451.39565030,-369.68108370,-505.74200532,-451.39565030,1301.2786901763,4914.4342718614,3921.6956456574,1191.7002173760,4942.1494345941,3921.6956456574,37.83179139,75.16917259,50512.30435453,-90.00000000,85.00000000,0.00000000,304.9000,16.2443,37.64523683,76.49745895,
305.5000,305.5000,322,0.001018,0.079085,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77113380,-7.34605883,-5.86817989,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.82060435,-129.84529263,739.35417196,-23.67576608,-596.65517929,-454.91731264,-370.74405415,-510.15056914,-454.91731264,1301.2648473192,4914.0775884912,3921.4237516943,1191.4780898060,4941.8446667305,3921.4237516943,37.83178163,75.16829438,50070.41262652,-90.00000000,85.00000000,0.00000000,305.5000,15.8481,37.64522935,76.49912057,
306.1000,306.1000,322,0.001076,0.083585,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.77010345,-7.34270139,-5.86545563,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.82493071,-129.80305916,745.08795211,-24.88438375,-601.01923739,-458.43741628,-371.80642924,-514.55721346,-458.43741628,1301.2502792698,4913.7182860585,3921.1497451939,1191.2553246301,4941.5372542951,3921.1497451939,37.83177186,75.16741640,49625.07985589,-90.00000000,85.00000000,0.00000000,306.1000,15.4545,37.64522196,76.50077121,
306.7000,306.7000,322,0.001138,0.088379,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.76899160,-7.33900514,-5.86246076,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.82925925,-129.76049675,750.81893683,-26.09288556,-605.38104025,-461.95580529,-372.86816199,-518.96174306,-461.95580529,1301.2349860819,4913.3563658574,3920.8736271377,1191.0319222194,4941.2271984973,3920.8736271377,37.83176206,75.16653864,49176.30764256,-90.00000000,85.00000000,0.00000000,306.7000,15.0638,37.64521466,76.50241066,
307.3000,307.3000,322,0.001203,0.093489,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.76779137,-7.33494139,-5.85917237,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.83358995,-129.71760551,756.54685037,-27.30121544,-609.74037739,-465.47231051,-373.92920149,-523.36394615,-465.47231051,1301.2189678416,4912.9918293034,3920.5953986044,1190.8078829744,4940.9145006688,3920.5953986044,37.83175223,75.16566111,48724.09774541,-90.00000000,85.00000000,0.00000000,307.3000,14.6758,37.64520747,76.50403869,
307.9000,307.9000,322,0.001273,0.098937,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.76649528,-7.33047890,-5.85556551,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.83792285,-129.67438556,762.27139353,-28.50931259,-614.09702042,-468.98674846,-374.98949247,-527.76359301,-468.98674846,1301.2022246699,4912.6246779434,3920.3150607785,1190.5832073273,4940.5991622732,3920.3150607785,37.83174238,75.16478381,48268.45209568,-90.00000000,85.00000000,0.00000000,307.9000,14.2907,37.64520037,76.50565507,
308.5000,308.5000,322,0.001348,0.104749,270.649994,329.798739,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.76509517,-7.32558376,-5.85161309,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.84225793,-129.63083706,767.99224171,-29.71711103,-618.45072158,-472.49892004,-376.04897502,-532.16043434,-472.49892004,1301.1847567262,4912.2549134673,3920.0326149595,1190.3578957451,4940.2811849183,3920.0326149595,37.83173251,75.16390674,47809.37281166,-90.00000000,85.00000000,0.00000000,308.5000,13.9085,37.64519337,76.50725957,
309.1000,309.1000,322,0.001428,0.110960,270.641082,329.793309,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.76357948,-7.32020775,-5.84727662,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.84659523,-129.58696016,773.70904262,-30.92453913,-622.80121198,-476.00860918,-377.10758411,-536.55419962,-476.00860918,1301.1665642108,4911.8825377197,3919.7480625710,1190.1319487320,4939.9605703673,3919.7480625710,37.83172261,75.16302990,47346.86221458,-90.00000000,85.00000000,0.00000000,309.1000,13.5293,37.64518647,76.50885194,
309.7000,309.7000,322,0.001521,0.117596,269.355577,329.009142,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.76182559,-7.31384164,-5.84214933,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.85093475,-129.54275507,779.42121962,-32.13147987,-627.14805146,-479.51546222,-378.16521323,-540.94444605,-479.51546222,1301.1476473768,4911.5075527434,3919.4614051960,1189.9053668402,4939.6373205828,3919.4614051960,37.83171269,75.16215330,46880.92288520,-90.00000000,85.00000000,0.00000000,309.7000,13.1532,37.64517966,76.51043191,
310.3000,310.3000,322,0.001621,0.124719,268.060433,328.217201,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.75991132,-7.30680824,-5.83648910,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.85527650,-129.49822200,785.12812470,-33.33780171,-631.49074534,-483.01908169,-379.22174271,-545.33067600,-483.01908169,1301.1280065587,4911.1299608872,3919.1726446631,1189.6781506961,4939.3114378354,3919.1726446631,37.83170275,75.16127694,46411.55780501,-90.00000000,85.00000000,0.00000000,310.3000,12.7802,37.64517296,76.51199923,
310.9000,310.9000,322,0.001729,0.132369,266.755652,327.417430,-9856.35847816,743.64152184,0.00000000,-0.11619262,0.02243134,-3.55946383,0.00000000,0.00000000,0.00000000,-100963.19119135,0.00000000,8833.13466264,-9.52484032,0.00000212,0.83297879,-0.97209225,0.00000022,0.08501268,-1.75782057,-7.29904036,-5.83024226,-5.05879953,-1.28950383,133.49065348,0.46959194,0.00020547,-1.85962049,-129.45336122,790.82921047,-34.54339341,-635.82887584,-486.51913187,-380.27707154,-549.71246912,-486.51913187,1301.1076421608,4910.7497647617,3918.8817830118,1189.4503009891,4938.9829246590,3918.8817830118,37.83169278,75.16040081,45938.77029889,-90.00000000,85.00000000,0.00000000,310.9000,12.4104,37.64516635,76.51355361,
